client,probability_return,predicted_class,Recency,Frequency,Monetary,total_quantity,unique_items
client22462,0.029892955,0,671,1,350,2,2
client12894,0.029892955,0,616,1,149,1,1
client24293,0.029892955,0,617,1,21,3,2
client37577,0.029892955,0,629,1,199,1,1
client5618,0.029892955,0,627,1,163,1,1
client26094,0.029892955,0,659,1,94,1,1
client3015,0.029892955,0,659,1,207,3,3
client1735,0.029892955,0,650,1,57,4,4
client27802,0.029892955,0,617,1,391,5,5
client29006,0.029892955,0,649,1,69,1,1
client17380,0.029892955,0,645,1,217,4,4
client41282,0.029892955,0,656,2,338,2,2
client24143,0.029892955,0,630,1,70,2,1
client8634,0.029892955,0,609,1,73,4,4
client17478,0.029892955,0,646,1,351,7,3
client42575,0.029892955,0,660,1,165,1,1
client19168,0.029892955,0,626,1,264,5,4
client7383,0.029892955,0,651,2,247,3,3
client36923,0.029892955,0,617,1,338,2,1
client24452,0.029892955,0,617,1,408,7,4
client11294,0.029892955,0,664,2,430,4,4
client19142,0.029892955,0,647,1,270,2,2
client457,0.029892955,0,616,1,222,4,2
client11199,0.029892955,0,650,1,74,1,1
client2716,0.029892955,0,665,1,171,2,2
client27594,0.029892955,0,649,1,303,3,2
client19742,0.029892955,0,656,1,383,3,2
client19744,0.029892955,0,664,1,119,1,1
client40586,0.029892955,0,624,1,59,1,1
client18400,0.029892955,0,653,1,125,1,1
client28350,0.029892955,0,617,1,82,2,1
client24809,0.029892955,0,610,1,155,1,1
client14418,0.029892955,0,653,1,73,1,1
client6984,0.029892955,0,669,1,235,1,1
client3206,0.029892955,0,652,1,211,9,2
client5123,0.029892955,0,625,1,149,1,1
client36679,0.029892955,0,671,1,399,1,1
client10894,0.029892955,0,657,1,199,1,1
client35922,0.029892955,0,610,1,235,1,1
client8035,0.029892955,0,653,1,89,1,1
client32045,0.029892955,0,635,1,117,3,1
client22078,0.029892955,0,665,1,138,4,4
client24831,0.029892955,0,670,1,89,1,1
client28185,0.029892955,0,667,1,438,2,1
client10748,0.029892955,0,666,1,333,3,1
client28186,0.029892955,0,645,1,299,1,1
client27421,0.029892955,0,659,1,135,1,1
client31955,0.029892955,0,641,1,200,2,1
client871,0.029892955,0,610,1,110,2,1
client38702,0.029892955,0,628,1,214,4,2
client38692,0.029892955,0,655,1,176,4,3
client16716,0.029892955,0,614,1,112,1,1
client10829,0.029892955,0,640,1,139,1,1
client19741,0.029892955,0,613,1,425,1,1
client35194,0.029892955,0,661,1,135,1,1
client23388,0.029892955,0,662,1,361,1,1
client29814,0.029892955,0,617,1,438,2,2
client8813,0.029892955,0,627,1,298,2,1
client12786,0.029892955,0,631,1,411,5,5
client21478,0.029892955,0,636,1,299,1,1
client41045,0.029892955,0,663,1,358,2,2
client4825,0.029892955,0,641,1,109,1,1
client36084,0.029892955,0,653,1,59,1,1
client16321,0.029892955,0,646,1,254,4,4
client24706,0.029892955,0,643,1,318,2,1
client26635,0.029817618,0,404,9,18406,101,29
client9925,0.029817618,0,414,2,17907,135,9
client39678,0.029817618,0,414,5,12910,107,24
client31495,0.029817618,0,432,6,23504,141,25
client19320,0.029817618,0,406,5,16327,121,22
client41155,0.029817618,0,420,7,16090,103,23
client42200,0.029817618,0,384,1,13269,111,16
client11119,0.029817618,0,400,3,24057,105,24
client4360,0.029804535,0,436,1,1579,11,2
client5678,0.029804535,0,445,1,1545,7,3
client30822,0.029804535,0,438,1,1542,10,6
client14575,0.029804535,0,434,1,1548,12,3
client24003,0.029804535,0,435,2,1541,10,8
client25265,0.029804535,0,438,1,1554,6,1
client25186,0.029802108,0,445,1,1953,27,6
client3820,0.029802108,0,438,2,1902,35,16
client25226,0.029795222,0,397,1,11404,16,5
client33857,0.029795222,0,402,1,11402,8,4
client4255,0.029795222,0,386,2,11507,17,3
client11406,0.029767737,0,443,1,1274,26,1
client41261,0.029743178,0,587,5,32946,102,20
client15424,0.029743178,0,447,3,31344,109,28
client6497,0.029743178,0,554,9,31237,137,26
client40211,0.02972002,0,396,1,3362,44,16
client21169,0.02972002,0,387,1,8547,43,5
client36891,0.02972002,0,381,3,5900,47,16
client41984,0.02972002,0,386,3,8290,39,9
client5721,0.02972002,0,387,1,3596,36,12
client9214,0.02972002,0,382,1,2685,39,4
client12536,0.02972002,0,405,2,5545,42,9
client38789,0.02972002,0,412,2,8012,44,15
client35658,0.02972002,0,390,3,2584,41,11
client37923,0.02972002,0,385,2,6403,41,11
client7527,0.02972002,0,422,1,7525,43,3
client38786,0.02972002,0,371,3,6019,43,8
client26416,0.02972002,0,420,5,8874,38,17
client33244,0.02972002,0,402,3,9003,38,17
client15270,0.02972002,0,384,3,8731,47,17
client29574,0.02972002,0,414,2,9582,38,21
client15582,0.02972002,0,410,4,6365,40,16
client30079,0.02972002,0,384,2,3889,43,17
client11432,0.02972002,0,392,1,8008,44,19
client16938,0.02972002,0,407,1,3296,40,4
client1284,0.02972002,0,402,1,8997,47,5
client26169,0.02972002,0,424,1,3627,43,8
client10869,0.02972002,0,403,1,9752,44,3
client787,0.02972002,0,373,10,10141,42,24
client35719,0.02972002,0,411,3,3182,41,20
client24020,0.02972002,0,388,5,5451,49,16
client27607,0.02972002,0,417,3,10680,46,23
client18888,0.02972002,0,428,2,5180,50,30
client6162,0.02972002,0,373,6,9668,48,29
client40151,0.02972002,0,392,2,9667,43,17
client17640,0.02972002,0,391,4,6326,45,19
client32761,0.02972002,0,398,3,6184,44,13
client14515,0.02972002,0,400,4,7151,36,15
client31373,0.02972002,0,399,15,6307,44,29
client41204,0.02972002,0,396,3,6678,44,15
client37740,0.02972002,0,427,1,2930,40,5
client35562,0.02972002,0,414,5,6130,51,31
client1272,0.02972002,0,377,4,7741,39,7
client5962,0.02972002,0,422,2,7782,40,14
client22925,0.02972002,0,382,6,10078,40,19
client19066,0.02972002,0,422,3,9307,43,30
client7212,0.02972002,0,402,3,10020,45,8
client5866,0.02972002,0,407,4,3659,37,29
client20895,0.02972002,0,408,6,7790,36,24
client42076,0.02972002,0,374,6,8233,48,17
client31761,0.02972002,0,393,1,5623,36,5
client40986,0.02972002,0,398,4,7193,39,15
client3867,0.02972002,0,432,1,10618,38,12
client434,0.02972002,0,397,4,6327,42,20
client30659,0.02972002,0,408,3,6714,39,22
client30605,0.02972002,0,413,1,4235,43,6
client8856,0.02972002,0,371,7,10092,41,16
client41420,0.02972002,0,430,2,10411,42,5
client24025,0.02972002,0,407,4,8428,39,19
client25096,0.02972002,0,382,2,2785,36,10
client32548,0.02972002,0,399,10,3382,43,27
client4665,0.02972002,0,388,5,10867,50,26
client17546,0.02972002,0,386,8,4876,41,28
client40670,0.02972002,0,378,11,5186,46,24
client30699,0.029672535,0,742,1,12473,9,2
client33358,0.029672535,0,732,2,26971,8,8
client16391,0.029672535,0,727,1,20160,6,6
client7149,0.029670201,0,615,4,31176,52,11
client23390,0.029664699,0,671,1,12193,4,4
client17882,0.029664699,0,610,1,11939,2,2
client12558,0.029661272,0,672,1,457,3,2
client17749,0.029661272,0,660,1,463,3,3
client16737,0.029661272,0,670,1,458,6,4
client10979,0.029661272,0,646,1,468,2,2
client786,0.029661272,0,687,1,475,5,3
client13123,0.029661272,0,660,2,488,2,2
client1548,0.029661272,0,680,1,463,3,3
client9365,0.029661272,0,681,1,452,6,6
client3103,0.029587938,0,401,2,2548,23,21
client34367,0.029587938,0,415,3,2049,26,24
client34004,0.029587938,0,401,1,2208,28,16
client36364,0.029587938,0,389,2,2215,26,11
client13685,0.029587938,0,387,1,2089,23,14
client19034,0.029587938,0,397,3,2524,23,13
client38452,0.029587938,0,392,1,2376,25,5
client5824,0.029587938,0,412,1,2339,32,19
client11650,0.029587938,0,409,1,2146,23,12
client19753,0.029587938,0,403,1,2493,25,12
client6149,0.029587938,0,424,2,2268,24,9
client12970,0.029587938,0,401,1,2037,24,18
client11736,0.029587938,0,420,3,2402,24,11
client36163,0.029587938,0,418,4,2377,23,15
client26988,0.029469838,0,506,3,11466,56,14
client30533,0.029432658,0,424,1,11342,26,6
client16571,0.029432658,0,392,3,11193,35,6
client12075,0.029412355,0,731,1,11701,9,9
client5396,0.02940325,0,442,1,6796,67,10
client34505,0.02940325,0,435,8,8040,57,26
client8642,0.029392414,0,389,6,6949,78,46
client31979,0.029346682,0,369,1,1092,39,32
client42623,0.029338786,0,381,3,43464,107,6
client25433,0.029338786,0,378,3,38899,114,31
client15709,0.029261438,0,479,6,19389,87,58
client12682,0.029261438,0,568,3,14641,95,58
client36087,0.029189356,0,754,2,6768,17,9
client27672,0.029189356,0,751,1,8052,16,14
client35306,0.029189356,0,728,2,6036,14,8
client34481,0.029189356,0,745,1,3529,13,3
client9050,0.029189356,0,721,3,5840,18,11
client5065,0.029189356,0,758,1,4859,11,4
client39125,0.029189356,0,751,1,2915,19,10
client3195,0.029189356,0,750,1,7069,11,5
client24105,0.029189356,0,756,1,5013,12,11
client41125,0.029189356,0,710,1,6463,17,9
client7509,0.029189356,0,709,1,3706,14,10
client1315,0.029189356,0,713,1,3316,13,8
client13737,0.029189356,0,752,1,5285,11,9
client39502,0.029189356,0,719,1,6214,19,8
client5382,0.029189356,0,743,1,3229,17,11
client37419,0.029189356,0,744,1,6804,18,10
client22313,0.029189356,0,729,2,4437,21,6
client17990,0.029189356,0,715,1,5357,13,8
client24539,0.029189356,0,747,1,6130,12,8
client23799,0.029189356,0,746,1,4195,17,9
client16167,0.029189356,0,737,1,5591,12,3
client22722,0.029189356,0,718,1,7578,14,10
client17544,0.029189356,0,747,2,3425,19,6
client35432,0.029189356,0,734,1,9859,20,6
client21737,0.029189356,0,723,1,8922,14,10
client4109,0.029189356,0,744,1,10997,13,8
client24292,0.029189356,0,713,3,6070,16,7
client39378,0.029189356,0,732,2,8788,14,9
client11677,0.029189356,0,718,1,8235,15,2
client29502,0.029189356,0,740,2,5618,18,5
client33059,0.029189356,0,710,1,3776,12,5
client22568,0.029189356,0,714,1,4348,12,7
client41317,0.029189356,0,735,1,3650,21,6
client25351,0.029189356,0,747,1,10084,22,7
client29883,0.029189356,0,758,1,3220,12,9
client41111,0.029189356,0,758,1,2584,12,9
client23804,0.029189356,0,711,2,3105,13,5
client6908,0.029189356,0,721,1,3228,16,8
client8338,0.029189356,0,713,1,3105,15,9
client22819,0.029189356,0,748,2,4054,11,6
client5513,0.029189356,0,712,1,9354,20,8
client21714,0.029189356,0,741,2,3528,16,6
client12352,0.029189356,0,708,1,2753,17,4
client4294,0.029189356,0,712,1,9980,20,1
client39394,0.029189356,0,736,1,6804,14,6
client14578,0.029189356,0,714,3,5394,16,9
client8966,0.029189356,0,719,1,3621,15,11
client42732,0.029189356,0,742,2,3733,19,3
client34612,0.029189356,0,739,1,5304,11,6
client23157,0.029189356,0,729,1,3065,11,1
client10105,0.029189356,0,709,1,8246,14,1
client28334,0.029189356,0,756,1,2786,12,6
client33591,0.029189356,0,736,1,11025,11,10
client27803,0.029189356,0,751,2,6460,17,8
client26684,0.029189356,0,725,1,7950,17,7
client3451,0.029189356,0,752,1,7745,15,7
client4336,0.029189356,0,758,1,5627,14,7
client36763,0.029189356,0,708,1,9588,21,4
client10349,0.029189356,0,716,1,8687,13,7
client5177,0.029189356,0,736,1,3667,12,8
client4621,0.029189356,0,723,2,8175,20,6
client10684,0.029189356,0,753,1,4222,12,12
client41015,0.029189356,0,720,2,10490,11,5
client38003,0.029189356,0,710,1,4061,18,8
client36227,0.029189356,0,708,1,7933,14,6
client16479,0.029189356,0,753,1,3905,11,9
client40782,0.029189356,0,732,1,4479,21,5
client230,0.029189356,0,756,2,5142,12,11
client35234,0.029189356,0,711,2,2961,17,9
client42176,0.029189356,0,706,1,8064,13,3
client39470,0.029189356,0,744,2,8186,12,7
client7547,0.029189356,0,735,2,4730,16,4
client28253,0.029189356,0,734,3,9950,16,6
client42080,0.029189356,0,751,1,4376,20,7
client20056,0.029189356,0,739,1,4453,13,6
client41284,0.029189356,0,737,1,8802,14,5
client17404,0.029189356,0,739,1,4662,11,3
client36908,0.029189356,0,707,1,5549,11,3
client42667,0.029171903,0,512,2,26488,3,3
client12430,0.029171903,0,522,1,29990,1,1
client36337,0.029171903,0,504,1,14990,1,1
client11592,0.029171903,0,550,1,20039,2,2
client9488,0.029171903,0,512,1,14989,2,2
client11101,0.029171903,0,548,3,13659,4,4
client10096,0.029171903,0,508,1,15889,2,2
client16960,0.029171903,0,490,2,13410,5,5
client29647,0.029171903,0,558,2,12397,4,4
client33056,0.029171903,0,578,1,13869,2,2
client27527,0.029171903,0,578,1,14489,2,2
client16783,0.029171903,0,492,1,14990,1,1
client10594,0.029171903,0,522,1,14990,1,1
client23126,0.029171903,0,517,1,14197,3,3
client23053,0.029171903,0,583,1,17370,4,4
client12133,0.029171903,0,578,1,12483,5,5
client9636,0.029171903,0,534,1,20993,1,1
client18561,0.029171903,0,496,1,13193,3,3
client9641,0.029171903,0,497,1,13938,3,3
client23741,0.029171903,0,536,1,15990,1,1
client13020,0.029171903,0,514,1,17188,3,3
client28430,0.029171903,0,568,2,24095,5,4
client5955,0.029171903,0,548,2,14799,2,2
client1791,0.029171903,0,512,1,14707,4,4
client35533,0.029171903,0,522,1,12990,1,1
client2413,0.029171903,0,530,1,25389,2,2
client21313,0.029164579,0,605,1,235,1,1
client6527,0.029164579,0,608,1,463,3,2
client3307,0.029164579,0,603,1,109,1,1
client33265,0.029164579,0,602,1,299,1,1
client29174,0.029164579,0,605,1,389,2,2
client41940,0.029164579,0,600,1,129,3,1
client35847,0.029164579,0,604,1,170,2,1
client24224,0.029164579,0,600,1,189,1,1
client19584,0.029164579,0,603,1,372,3,2
client32950,0.029164579,0,605,1,464,2,2
client500,0.029164579,0,600,1,68,4,1
client2912,0.02915355,0,634,1,1479,44,36
client11495,0.02915355,0,634,1,1122,35,33
client42282,0.02915355,0,618,1,1071,38,33
client1617,0.029123554,0,405,1,1658,8,5
client41967,0.029123554,0,407,3,1713,6,5
client41606,0.029123554,0,380,1,1719,22,20
client22350,0.029123554,0,414,1,1749,12,5
client30995,0.029123554,0,415,1,1990,10,1
client36930,0.029123554,0,389,2,1869,15,8
client39721,0.029123554,0,386,1,1760,10,4
client28898,0.029123554,0,372,3,1728,20,10
client18178,0.029123554,0,414,1,1615,6,3
client42583,0.029123554,0,379,2,1906,15,14
client821,0.029123554,0,389,1,1994,6,2
client7030,0.029123554,0,393,1,1920,10,4
client4678,0.029123554,0,383,3,1697,16,13
client41266,0.029123554,0,400,1,1830,16,10
client14538,0.029123554,0,383,2,1986,19,14
client40015,0.029123554,0,408,1,1743,11,8
client26640,0.029123554,0,429,3,1631,19,15
client9019,0.029123554,0,384,2,1975,9,2
client3373,0.029123554,0,388,3,1808,11,5
client16536,0.029123554,0,399,1,1672,6,3
client7004,0.029123554,0,379,2,1752,12,9
client28437,0.029123554,0,424,1,1821,9,3
client29430,0.029123554,0,385,1,1680,11,3
client12100,0.029123554,0,400,1,1807,8,4
client23643,0.029123554,0,419,1,1841,17,7
client10121,0.029123554,0,387,1,1694,6,2
client25082,0.029123554,0,376,2,1947,13,11
client8069,0.029123554,0,398,1,1627,7,2
client3222,0.029123554,0,408,3,1989,13,7
client20005,0.029123554,0,382,1,1909,7,6
client39290,0.029123554,0,393,1,1884,7,6
client29796,0.029123554,0,417,1,1956,12,10
client26583,0.029123554,0,431,4,1754,20,10
client38628,0.029123554,0,426,1,1683,7,3
client41976,0.029123554,0,410,1,1659,7,6
client14555,0.029123554,0,423,1,1931,7,2
client18231,0.029123554,0,392,1,1879,6,3
client38512,0.029123554,0,382,1,1898,8,3
client42371,0.029123554,0,396,1,1672,8,1
client4691,0.029123554,0,428,2,1673,7,4
client36079,0.029123554,0,401,1,1659,7,3
client34741,0.029123554,0,377,3,1824,16,9
client18323,0.029123554,0,401,1,1672,7,1
client13523,0.029123554,0,383,1,1908,12,2
client36692,0.029123554,0,420,1,1732,8,3
client32220,0.029123554,0,415,3,1826,6,4
client5105,0.029123554,0,405,1,1779,15,11
client21899,0.029123554,0,405,1,1857,13,7
client19399,0.029123554,0,426,1,1637,7,3
client41828,0.029123554,0,387,1,1625,10,3
client15221,0.029123554,0,389,1,1750,10,4
client24043,0.029123554,0,408,1,1623,15,2
client9837,0.029123554,0,431,1,1843,14,4
client16144,0.029123554,0,424,3,1841,16,10
client16615,0.029123554,0,382,2,1684,14,7
client27942,0.029123554,0,416,1,1944,16,6
client24583,0.029123554,0,422,1,1689,9,7
client37503,0.029123554,0,382,1,1651,16,13
client9351,0.029123554,0,415,1,1747,9,4
client39018,0.029123554,0,393,3,1711,7,7
client13856,0.029123554,0,397,1,1896,14,9
client38788,0.029123554,0,429,1,1915,8,5
client36196,0.029123554,0,387,1,1981,9,5
client35607,0.029123554,0,390,4,1656,6,5
client31678,0.029123554,0,421,1,1674,6,6
client10354,0.029123554,0,393,1,1951,21,5
client13992,0.029123554,0,386,2,1851,9,9
client29547,0.029123554,0,375,1,1636,13,3
client9857,0.029123554,0,384,1,1678,12,9
client2698,0.029123554,0,382,1,1680,8,6
client17898,0.029123554,0,432,1,1778,12,7
client24419,0.029123554,0,407,1,1635,15,4
client19421,0.029123554,0,407,3,1614,8,7
client27815,0.029123554,0,420,1,1755,15,2
client19464,0.029123554,0,428,1,1691,9,5
client5612,0.029123554,0,420,2,1891,15,12
client1037,0.029123554,0,372,1,1621,11,6
client20738,0.029123554,0,372,3,1956,6,6
client14205,0.029123554,0,422,1,1880,6,5
client39195,0.029123554,0,417,1,1866,8,7
client6783,0.029123554,0,378,1,1630,10,10
client811,0.029123554,0,403,1,1728,12,12
client11244,0.029123554,0,410,2,1963,17,8
client23144,0.029123554,0,428,1,1725,15,3
client30545,0.029123554,0,429,1,1942,18,4
client7301,0.029123554,0,415,1,1810,20,4
client5427,0.029123554,0,424,1,1898,13,7
client37567,0.029123554,0,425,2,1671,12,5
client27119,0.029123554,0,426,1,1657,11,6
client15466,0.029123554,0,379,2,1776,11,11
client9211,0.029123554,0,397,1,1615,7,6
client34016,0.029123554,0,393,1,1907,13,6
client38912,0.029123554,0,414,1,1660,6,6
client3946,0.029123554,0,414,1,1614,7,5
client38832,0.029123554,0,387,1,1838,7,5
client32825,0.029123554,0,427,1,1807,11,5
client1558,0.029123554,0,415,1,1722,8,6
client12992,0.029123554,0,424,1,1730,8,6
client26274,0.029123554,0,385,1,1697,12,2
client23291,0.029123554,0,424,1,1909,12,8
client40536,0.029123554,0,412,2,1673,7,5
client18806,0.029123554,0,410,1,1690,6,6
client39246,0.029123554,0,429,1,1877,19,2
client25430,0.029123554,0,382,1,1879,11,6
client4214,0.029123554,0,417,2,1613,18,9
client5104,0.029123554,0,401,1,1690,10,8
client29101,0.029123554,0,406,4,1743,19,12
client11987,0.029123554,0,407,1,1879,19,7
client9979,0.029123554,0,430,2,1667,9,6
client33972,0.029123554,0,371,3,1950,11,10
client6303,0.029123554,0,413,1,1926,6,3
client14175,0.029123554,0,398,1,1909,14,10
client11138,0.029123554,0,431,3,1720,6,4
client22784,0.029123554,0,400,1,1637,9,9
client9976,0.029123554,0,403,1,1777,11,9
client13006,0.029123554,0,421,1,1769,21,7
client22113,0.029123554,0,403,1,1848,18,13
client37023,0.029123554,0,397,1,1907,19,4
client726,0.029123554,0,386,1,1598,12,4
client26394,0.029123554,0,423,1,1666,6,3
client11774,0.029084712,0,446,2,1664,42,27
client25100,0.028993798,0,385,1,17010,53,23
client25571,0.028993798,0,388,9,19582,52,12
client24986,0.028993798,0,381,6,12342,53,31
client28001,0.028993798,0,399,4,16950,53,15
client36804,0.028993798,0,391,2,18248,52,18
client26101,0.028986998,0,720,1,1314,9,7
client16088,0.028986998,0,737,1,1353,8,8
client38998,0.028986998,0,756,1,1378,10,7
client22867,0.028986998,0,733,1,1151,9,7
client1600,0.028986998,0,738,1,1015,9,9
client8331,0.028986998,0,753,1,1099,9,8
client27636,0.028986998,0,724,1,1166,8,7
client22014,0.028986998,0,737,1,1398,10,10
client4333,0.028986998,0,730,5,602,8,7
client16641,0.028915983,0,477,1,11998,2,2
client30115,0.028915983,0,528,1,11998,2,1
client17599,0.028915983,0,595,1,12016,4,3
client40189,0.028915983,0,454,1,11990,1,1
client28342,0.028915983,0,535,1,11690,1,1
client34425,0.02890957,0,421,4,3564,59,53
client14881,0.02890957,0,420,3,9469,65,36
client9934,0.02890957,0,429,2,4795,60,39
