client,last_visit,visits,unique_visits,amount,quantity,items,weekends,Recency,Frequency,Monetary,avg_check,avg_items,last_visit_amount,event
client40114,2019-05-21,20,8,8723,28,20,3,103,8,8723,1090.375,3.5,99,False
client40115,2019-06-19,5,1,1081,5,5,0,74,1,1081,1081.0,5.0,129,False
client40116,2019-08-12,20,5,24020,26,20,6,20,5,24020,4804.0,5.2,39,True
client40117,2019-08-30,22,10,7500,39,21,1,2,10,7500,750.0,3.9,149,False
client40118,2019-07-01,55,10,15539,93,48,5,62,10,15539,1553.9,9.3,161,False
client40119,2019-08-30,30,8,51796,72,28,3,2,8,51796,6474.5,9.0,999,True
client4012,2019-08-07,33,10,24295,37,32,18,25,10,24295,2429.5,3.7,13990,True
client40121,2019-08-22,158,71,104950,366,133,66,10,71,104950,1478.1690140845071,5.154929577464789,98,True
client40122,2019-04-27,13,7,27732,15,13,8,127,7,27732,3961.714285714286,2.142857142857143,23,False
client40123,2019-05-25,5,3,4812,17,3,4,99,3,4812,1604.0,5.666666666666667,284,False
client40124,2019-02-12,69,17,40676,439,53,30,201,17,40676,2392.705882352941,25.823529411764707,40,False
client40126,2019-08-31,61,20,16394,96,57,22,1,20,16394,819.7,4.8,3399,True
client40128,2019-04-14,47,19,64316,457,40,19,140,19,64316,3385.0526315789475,24.05263157894737,89,False
client40129,2019-08-18,50,15,12162,80,46,24,14,15,12162,810.8,5.333333333333333,99,True
client4013,2019-07-21,66,12,22253,167,56,15,42,12,22253,1854.4166666666667,13.916666666666666,179,False
client40131,2018-08-03,2,1,1209,3,2,0,394,1,1209,1209.0,3.0,610,False
client40132,2019-05-01,1,1,2999,1,1,0,123,1,2999,2999.0,1.0,2999,True
client40133,2019-08-29,1,1,2999,1,1,0,3,1,2999,2999.0,1.0,2999,False
client40134,2019-05-06,4,2,3268,6,4,0,118,2,3268,1634.0,3.0,499,False
client40135,2019-06-21,62,4,4659,70,61,60,72,4,4659,1164.75,17.5,1199,False
client40136,2019-07-04,48,10,13006,71,44,40,59,10,13006,1300.6,7.1,64,False
client40137,2019-08-12,14,1,1487,14,14,0,20,1,1487,1487.0,14.0,899,True
client40138,2019-07-24,25,7,13340,44,24,14,39,7,13340,1905.7142857142858,6.285714285714286,319,True
client40139,2019-08-28,43,8,42514,137,37,11,4,8,42514,5314.25,17.125,1416,True
client4014,2019-06-01,7,2,5167,8,7,7,92,2,5167,2583.5,4.0,30,False
client40140,2019-06-06,11,4,22485,29,11,3,87,4,22485,5621.25,7.25,390,True
client40141,2019-06-11,16,6,2834,18,13,2,82,6,2834,472.3333333333333,3.0,10,False
client40142,2018-10-05,15,2,26743,33,14,8,331,2,26743,13371.5,16.5,68,False
client40143,2019-08-26,2,1,5075,3,2,0,6,1,5075,5075.0,3.0,4999,False
client40144,2019-01-21,16,6,21248,24,15,4,223,6,21248,3541.3333333333335,4.0,15,False
client40145,2019-05-22,21,6,26073,103,21,7,102,6,26073,4345.5,17.166666666666668,904,False
client40146,2018-09-03,3,1,6127,3,3,0,363,1,6127,6127.0,3.0,49,False
client40147,2019-07-24,10,3,2327,14,8,0,39,3,2327,775.6666666666666,4.666666666666667,149,False
client40148,2019-03-14,34,7,10728,56,31,11,171,7,10728,1532.5714285714287,8.0,86,False
client40149,2018-02-23,46,3,39121,100,46,2,555,3,39121,13040.333333333334,33.333333333333336,109,False
client4015,2018-08-26,6,1,3194,9,6,6,371,1,3194,3194.0,9.0,1299,False
client40150,2019-08-20,115,46,75082,199,85,28,12,46,75082,1632.2173913043478,4.326086956521739,479,True
client40151,2018-09-04,18,2,9667,43,17,8,362,2,9667,4833.5,21.5,649,False
client40152,2019-07-10,45,16,47913,86,44,9,53,16,47913,2994.5625,5.375,86,False
client40153,2019-07-26,39,14,7794,63,38,22,37,14,7794,556.7142857142857,4.5,179,False
client40154,2019-08-20,30,6,5782,41,28,0,12,6,5782,963.6666666666666,6.833333333333333,104,True
client40155,2019-08-10,18,5,38085,20,15,6,22,5,38085,7617.0,4.0,299,True
client40156,2018-05-27,8,2,9095,13,8,4,462,2,9095,4547.5,6.5,169,False
client40157,2019-01-05,1,1,139,1,1,1,239,1,139,139.0,1.0,139,False
client40158,2019-04-24,12,1,1412,14,12,0,130,1,1412,1412.0,14.0,239,False
client40159,2019-07-04,16,3,21366,17,16,0,59,3,21366,7122.0,5.666666666666667,2499,False
client4016,2019-07-17,34,12,48552,95,33,5,46,12,48552,4046.0,7.916666666666667,4200,True
client40162,2019-01-11,2,1,1088,2,2,0,233,1,1088,1088.0,2.0,939,False
client40164,2019-06-09,53,8,8093,135,41,27,84,8,8093,1011.625,16.875,62,True
client40165,2019-05-18,3,2,3006,4,2,2,106,2,3006,1503.0,2.0,1406,False
client40166,2017-10-29,2,1,1518,2,2,2,672,1,1518,1518.0,2.0,999,False
client40167,2019-07-01,1,1,2998,2,1,0,62,1,2998,2998.0,2.0,2998,False
client40168,2019-05-23,1,1,2999,1,1,0,101,1,2999,2999.0,1.0,2999,False
client40169,2019-01-16,49,8,5599,60,48,3,228,8,5599,699.875,7.5,116,False
client4017,2018-09-18,10,3,3911,26,10,2,348,3,3911,1303.6666666666667,8.666666666666666,119,False
client40170,2019-03-25,19,3,10441,51,19,0,160,3,10441,3480.3333333333335,17.0,159,False
client40171,2019-07-16,16,2,9070,24,16,0,47,2,9070,4535.0,12.0,17,False
client40172,2018-09-05,2,1,3522,12,2,0,361,1,3522,3522.0,12.0,1308,False
client40173,2019-07-03,153,27,32260,239,140,23,60,27,32260,1194.8148148148148,8.851851851851851,42,True
client40174,2018-03-06,5,1,9323,17,5,0,544,1,9323,9323.0,17.0,279,False
client40175,2019-08-02,97,17,4289,112,91,30,30,17,4289,252.2941176470588,6.588235294117647,699,False
client40176,2019-05-17,10,3,23833,31,10,0,107,3,23833,7944.333333333333,10.333333333333334,2124,False
client40177,2019-05-02,19,4,3753,31,19,9,122,4,3753,938.25,7.75,999,True
client40179,2018-01-03,8,2,3671,11,8,7,606,2,3671,1835.5,5.5,2699,False
client4018,2019-08-07,16,1,3380,31,16,0,25,1,3380,3380.0,31.0,57,False
client40180,2019-03-13,8,4,2291,8,8,4,172,4,2291,572.75,2.0,29,True
client40181,2019-08-15,60,14,15830,115,58,10,17,14,15830,1130.7142857142858,8.214285714285714,99,False
client40183,2019-03-31,20,2,6205,26,20,7,154,2,6205,3102.5,13.0,2699,False
client40184,2019-06-14,69,18,38100,165,62,14,79,18,38100,2116.6666666666665,9.166666666666666,79,False
client40185,2018-01-12,5,2,5742,20,5,0,597,2,5742,2871.0,10.0,1548,False
client40186,2019-07-13,6,3,2748,14,6,2,50,3,2748,916.0,4.666666666666667,414,False
client40187,2019-07-29,61,32,39384,118,43,23,34,32,39384,1230.75,3.6875,67,True
client40188,2018-05-02,12,3,16038,18,12,0,487,3,16038,5346.0,6.0,287,False
client40189,2018-07-04,1,1,11990,1,1,0,424,1,11990,11990.0,1.0,11990,False
client4019,2019-08-12,13,4,11239,17,13,3,20,4,11239,2809.75,4.25,59,False
client40190,2019-02-04,6,2,3703,10,5,0,209,2,3703,1851.5,5.0,262,False
client40191,2019-05-18,16,9,5430,31,14,3,106,9,5430,603.3333333333334,3.4444444444444446,108,True
client40192,2019-06-06,8,2,5975,18,8,0,87,2,5975,2987.5,9.0,2879,False
client40193,2017-09-11,1,1,943,3,1,0,720,1,943,943.0,3.0,943,False
client40194,2019-07-02,88,10,17498,118,86,14,61,10,17498,1749.8,11.8,74,True
client40195,2019-08-16,18,6,10786,53,15,3,16,6,10786,1797.6666666666667,8.833333333333334,399,True
client40196,2019-06-22,60,36,46586,445,45,25,71,36,46586,1294.0555555555557,12.36111111111111,100,False
client40198,2019-06-21,29,7,14902,75,27,9,72,7,14902,2128.8571428571427,10.714285714285714,258,True
client40199,2019-03-18,5,3,4348,16,5,0,167,3,4348,1449.3333333333333,5.333333333333333,614,False
client402,2018-07-15,2,1,6318,2,2,2,413,1,6318,6318.0,2.0,319,False
client4020,2018-05-21,3,1,1443,3,3,0,468,1,1443,1443.0,3.0,299,False
client40200,2019-08-16,73,5,30316,156,69,38,16,5,30316,6063.2,31.2,129,False
client40201,2019-04-27,9,2,1180,20,9,9,127,2,1180,590.0,10.0,298,False
client40202,2019-04-26,12,6,1086,12,12,2,128,6,1086,181.0,2.0,49,True
client40203,2019-05-18,15,6,14507,24,15,2,106,6,14507,2417.8333333333335,4.0,149,False
client40204,2019-08-27,44,6,37635,90,44,12,5,6,37635,6272.5,15.0,39,True
client40205,2019-07-02,3,1,1676,4,3,0,61,1,1676,1676.0,4.0,258,False
client40206,2019-07-06,4,2,2909,4,4,4,57,2,2909,1454.5,2.0,172,False
client40207,2019-05-22,16,3,3725,17,16,5,102,3,3725,1241.6666666666667,5.666666666666667,89,False
client40208,2017-12-13,1,1,1999,1,1,0,627,1,1999,1999.0,1.0,1999,False
client40209,2018-08-13,4,1,3384,7,4,0,384,1,3384,3384.0,7.0,649,False
client4021,2019-08-04,15,7,7122,27,15,4,28,7,7122,1017.4285714285714,3.857142857142857,298,False
client40210,2019-08-10,82,12,33122,158,68,51,22,12,33122,2760.1666666666665,13.166666666666666,99,False
client40211,2018-08-31,16,1,3362,44,16,0,366,1,3362,3362.0,44.0,30,False
client40212,2018-07-19,12,2,20920,23,12,8,409,2,20920,10460.0,11.5,3499,False
client40213,2019-02-10,4,1,1823,13,4,4,203,1,1823,1823.0,13.0,69,False
client40214,2019-05-07,3,1,3353,3,3,0,117,1,3353,3353.0,3.0,2499,False
client40215,2018-07-26,47,13,13124,51,46,10,402,13,13124,1009.5384615384615,3.923076923076923,25,False
client40216,2018-08-09,1,1,189,1,1,0,388,1,189,189.0,1.0,189,False
client40217,2018-10-31,3,2,8443,7,3,0,305,2,8443,4221.5,3.5,599,False
client40218,2019-07-14,18,5,25101,107,16,8,49,5,25101,5020.2,21.4,2945,True
client40219,2019-08-01,8,3,36287,73,8,1,31,3,36287,12095.666666666666,24.333333333333332,58,False
client4022,2019-03-11,98,14,98746,223,90,28,174,14,98746,7053.285714285715,15.928571428571429,129,False
client40220,2019-08-25,60,20,29780,99,58,23,7,20,29780,1489.0,4.95,2799,True
client40221,2019-07-16,3,1,1279,6,3,0,47,1,1279,1279.0,6.0,779,False
client40222,2019-06-10,6,2,2260,12,6,4,83,2,2260,1130.0,6.0,419,False
client40224,2018-04-11,2,1,228,2,2,0,508,1,228,228.0,2.0,199,False
client40225,2018-11-05,4,2,3930,20,4,1,300,2,3930,1965.0,10.0,143,False
client40226,2019-03-24,3,1,477,3,3,3,161,1,477,477.0,3.0,89,False
client40227,2018-12-21,7,2,12982,18,6,0,254,2,12982,6491.0,9.0,1489,False
client40228,2019-05-09,5,3,8313,5,4,3,115,3,8313,2771.0,1.6666666666666667,899,False
client40229,2018-03-14,19,4,6439,36,18,0,536,4,6439,1609.75,9.0,369,False
client4023,2018-08-10,8,4,9883,9,8,3,387,4,9883,2470.75,2.25,138,False
client40231,2019-08-03,2,2,5998,2,1,1,29,2,5998,2999.0,1.0,2999,True
client40232,2019-05-02,92,19,39199,203,84,43,122,19,39199,2063.1052631578946,10.68421052631579,49,False
client40233,2019-05-28,4,1,2527,23,4,0,96,1,2527,2527.0,23.0,675,False
client40234,2019-08-16,26,6,33086,96,24,10,16,6,33086,5514.333333333333,16.0,109,True
client40235,2019-07-21,6,1,15053,7,6,6,42,1,15053,15053.0,7.0,645,False
client40236,2019-05-29,6,5,25981,46,6,2,95,5,25981,5196.2,9.2,76,False
client40237,2019-05-27,15,3,14417,36,15,0,97,3,14417,4805.666666666667,12.0,11891,False
client40238,2019-06-10,64,4,10071,113,57,31,83,4,10071,2517.75,28.25,40,True
client40239,2018-08-10,1,1,2999,1,1,0,387,1,2999,2999.0,1.0,2999,False
client4024,2018-11-14,14,2,9889,21,14,0,291,2,9889,4944.5,10.5,72,False
client40240,2018-08-27,1,1,1499,1,1,0,370,1,1499,1499.0,1.0,1499,False
client40242,2019-06-11,3,2,1708,4,3,0,82,2,1708,854.0,2.0,550,True
client40243,2019-05-20,7,2,13892,12,7,3,104,2,13892,6946.0,6.0,271,True
client40244,2019-08-21,5,3,30376,6,5,0,11,3,30376,10125.333333333334,2.0,399,False
client40245,2019-05-09,11,5,29525,23,11,1,115,5,29525,5905.0,4.6,85,False
client40246,2018-07-30,7,1,1452,16,7,0,398,1,1452,1452.0,16.0,135,False
client40247,2019-01-27,3,1,1215,3,3,3,217,1,1215,1215.0,3.0,89,False
client40249,2019-05-19,28,3,5978,40,27,28,105,3,5978,1992.6666666666667,13.333333333333334,1499,False
client4025,2019-08-01,13,5,5282,14,13,4,31,5,5282,1056.4,2.8,294,True
client40250,2019-08-25,18,3,20494,81,18,14,7,3,20494,6831.333333333333,27.0,5999,False
client40251,2019-08-19,51,16,29715,92,47,15,13,16,29715,1857.1875,5.75,165,False
client40252,2019-01-20,13,3,23799,22,13,3,224,3,23799,7933.0,7.333333333333333,29,False
client40253,2019-07-14,35,8,16348,68,31,6,49,8,16348,2043.5,8.5,397,False
client40254,2018-10-16,8,2,10680,10,8,4,320,2,10680,5340.0,5.0,29,False
client40255,2019-03-01,7,2,1637,13,7,0,184,2,1637,818.5,6.5,349,False
client40256,2019-08-18,5,3,9057,9,5,3,14,3,9057,3019.0,3.0,417,False
client40257,2019-07-01,1,1,3199,1,1,0,62,1,3199,3199.0,1.0,3199,False
client40258,2018-08-03,1,1,999,1,1,0,394,1,999,999.0,1.0,999,False
client40259,2019-08-22,7,2,761,12,7,1,10,2,761,380.5,6.0,23,False
client4026,2018-12-09,11,4,14513,24,10,6,266,4,14513,3628.25,6.0,14,False
client40260,2019-08-17,14,4,2374,19,13,1,15,4,2374,593.5,4.75,249,False
client40261,2019-08-07,34,8,7667,47,30,14,25,8,7667,958.375,5.875,173,False
client40263,2019-08-14,73,23,6611,88,71,9,18,23,6611,287.4347826086956,3.8260869565217392,135,False
client40264,2019-07-16,21,3,12911,33,20,8,47,3,12911,4303.666666666667,11.0,70,True
client40265,2019-08-30,153,17,31793,285,137,50,2,17,31793,1870.1764705882354,16.764705882352942,304,True
client40266,2019-07-14,6,3,1170,6,6,5,49,3,1170,390.0,2.0,39,False
client40267,2017-12-23,22,5,25498,72,17,1,617,5,25498,5099.6,14.4,69,False
client40268,2019-07-30,8,1,1397,13,6,0,33,1,1397,1397.0,13.0,6,False
client40269,2017-10-24,4,2,9742,4,4,0,677,2,9742,4871.0,2.0,7799,False
client4027,2019-08-02,4,3,5501,9,3,1,30,3,5501,1833.6666666666667,3.0,276,False
client40270,2019-08-30,10,8,15129,18,10,6,2,8,15129,1891.125,2.25,156,True
client40271,2018-09-01,3,1,1355,14,3,3,365,1,1355,1355.0,14.0,998,True
client40272,2019-07-07,18,8,11658,32,16,2,56,8,11658,1457.25,4.0,1299,False
client40273,2019-08-12,140,19,29863,216,132,87,20,19,29863,1571.7368421052631,11.368421052631579,2210,False
client40274,2019-06-03,1,1,9890,1,1,0,90,1,9890,9890.0,1.0,9890,False
client40275,2019-08-31,169,44,65866,334,152,48,1,44,65866,1496.9545454545455,7.590909090909091,417,True
client40276,2018-07-31,5,1,3125,7,5,0,397,1,3125,3125.0,7.0,249,False
client40277,2019-08-08,14,5,21779,33,14,0,24,5,21779,4355.8,6.6,225,True
client40278,2019-08-10,53,22,13379,77,49,35,22,22,13379,608.1363636363636,3.5,309,False
client40279,2019-08-31,6,1,10775,15,6,6,1,1,10775,10775.0,15.0,6897,True
client4028,2019-07-09,3,1,1225,5,3,0,54,1,1225,1225.0,5.0,29,False
client40280,2018-12-05,1,1,79,1,1,0,270,1,79,79.0,1.0,79,False
client40281,2018-12-30,16,1,19940,42,15,16,245,1,19940,19940.0,42.0,99,False
client40282,2019-05-23,9,2,1238,13,9,0,101,2,1238,619.0,6.5,79,False
client40283,2019-08-04,11,2,20085,20,11,11,28,2,20085,10042.5,10.0,24,False
client40284,2018-12-20,4,2,1806,4,4,3,255,2,1806,903.0,2.0,183,True
client40285,2017-12-23,4,1,5138,7,4,4,617,1,5138,5138.0,7.0,550,False
client40286,2017-11-06,4,2,3269,6,4,0,664,2,3269,1634.5,3.0,560,False
client40287,2018-03-14,11,5,19563,46,11,7,536,5,19563,3912.6,9.2,108,False
client40288,2019-07-05,37,13,17040,75,31,10,58,13,17040,1310.7692307692307,5.769230769230769,199,False
client40289,2019-05-15,20,9,13162,30,14,1,109,9,13162,1462.4444444444443,3.3333333333333335,437,False
client4029,2019-02-21,17,6,10900,33,11,1,192,6,10900,1816.6666666666667,5.5,2999,False
client40290,2019-07-29,7,2,10322,10,7,0,34,2,10322,5161.0,5.0,396,False
client40291,2019-08-24,14,3,4060,22,14,9,8,3,4060,1353.3333333333333,7.333333333333333,199,False
client40292,2019-04-27,100,26,51522,243,82,50,127,26,51522,1981.6153846153845,9.346153846153847,124,False
client40293,2019-08-28,2,1,3148,2,2,0,4,1,3148,3148.0,2.0,2999,False
client40294,2019-07-17,3,2,1103,3,3,2,46,2,1103,551.5,1.5,199,False
client40295,2019-08-31,68,20,58434,191,59,14,1,20,58434,2921.7,9.55,14990,True
client40296,2019-08-22,2,1,1359,3,2,0,10,1,1359,1359.0,3.0,249,False
client40297,2019-08-28,26,2,11334,150,26,3,4,2,11334,5667.0,75.0,150,True
client40299,2019-08-11,68,21,47375,148,65,11,21,21,47375,2255.9523809523807,7.0476190476190474,32,False
client403,2019-07-05,5,1,1077,6,5,0,58,1,1077,1077.0,6.0,378,False
client4030,2019-04-08,19,2,3930,25,19,16,146,2,3930,1965.0,12.5,208,False
client40300,2019-05-19,40,4,4294,43,38,18,105,4,4294,1073.5,10.75,99,False
client40301,2019-08-09,54,13,21465,103,45,5,23,13,21465,1651.1538461538462,7.923076923076923,59,False
client40302,2017-09-08,3,1,2663,7,3,0,723,1,2663,2663.0,7.0,719,False
client40303,2018-03-04,1,1,69,1,1,1,546,1,69,69.0,1.0,69,False
client40304,2018-12-16,7,2,4116,34,6,5,259,2,4116,2058.0,17.0,236,False
client40305,2019-01-12,5,1,4222,8,5,5,232,1,4222,4222.0,8.0,849,False
client40306,2017-09-15,2,1,983,3,2,0,716,1,983,983.0,3.0,285,False
client40307,2019-06-06,14,3,3944,15,14,6,87,3,3944,1314.6666666666667,5.0,253,False
client40308,2018-08-06,8,1,2470,11,8,0,391,1,2470,2470.0,11.0,499,False
client40309,2019-03-29,2,2,1669,11,2,0,156,2,1669,834.5,5.5,149,False
client4031,2019-08-17,66,13,10360,111,57,28,15,13,10360,796.9230769230769,8.538461538461538,416,True
client40310,2018-12-27,1,1,3999,1,1,0,248,1,3999,3999.0,1.0,3999,False
client40311,2019-01-28,59,5,6142,73,58,16,216,5,6142,1228.4,14.6,35,False
client40312,2019-08-30,72,22,40515,125,68,19,2,22,40515,1841.590909090909,5.681818181818182,41,True
client40313,2019-05-12,119,16,91073,235,107,55,112,16,91073,5692.0625,14.6875,282,False
client40314,2019-08-20,51,15,17801,81,47,44,12,15,17801,1186.7333333333333,5.4,71,False
client40315,2019-07-14,26,8,5154,52,26,3,49,8,5154,644.25,6.5,1299,False
client40316,2017-11-06,1,1,2549,1,1,0,664,1,2549,2549.0,1.0,2549,False
client40317,2019-05-04,2,2,4428,12,2,1,120,2,4428,2214.0,6.0,2890,True
client40318,2018-09-09,32,5,24101,71,31,8,357,5,24101,4820.2,14.2,289,False
client40319,2019-08-21,145,24,73701,242,118,31,11,24,73701,3070.875,10.083333333333334,83,True
client4032,2019-02-27,12,6,5437,39,12,1,186,6,5437,906.1666666666666,6.5,139,False
client40320,2019-08-16,27,5,7905,35,25,14,16,5,7905,1581.0,7.0,89,True
client40321,2019-08-04,40,16,8628,62,38,17,28,16,8628,539.25,3.875,159,True
client40322,2019-08-20,6,2,10402,8,6,0,12,2,10402,5201.0,4.0,6499,False
client40323,2018-06-01,1,1,1299,1,1,0,457,1,1299,1299.0,1.0,1299,False
client40326,2018-07-17,10,4,2031,11,10,6,411,4,2031,507.75,2.75,599,False
client40327,2019-07-31,79,20,40875,174,72,48,32,20,40875,2043.75,8.7,638,True
client40328,2018-12-15,10,2,12013,25,10,1,260,2,12013,6006.5,12.5,747,False
client40329,2019-07-17,16,3,15223,22,16,9,46,3,15223,5074.333333333333,7.333333333333333,267,False
client4033,2019-08-13,160,18,310213,779,137,58,19,18,310213,17234.055555555555,43.27777777777778,1699,True
client40330,2017-10-26,1,1,4351,14,1,0,675,1,4351,4351.0,14.0,4351,False
client40331,2019-06-02,8,4,4798,18,8,1,91,4,4798,1199.5,4.5,259,False
client40332,2018-07-20,50,10,43065,213,45,0,408,10,43065,4306.5,21.3,99,False
client40333,2019-05-05,32,7,65269,94,31,14,119,7,65269,9324.142857142857,13.428571428571429,128,False
client40334,2019-06-08,6,2,1714,16,6,1,85,2,1714,857.0,8.0,556,False
client40335,2017-11-18,32,9,13395,45,28,16,652,9,13395,1488.3333333333333,5.0,19,False
client40336,2018-04-01,3,1,276,3,3,3,518,1,276,276.0,3.0,18,False
client40337,2018-08-19,1,1,1326,34,1,1,378,1,1326,1326.0,34.0,1326,False
client40338,2018-11-22,1,1,1725,3,1,0,283,1,1725,1725.0,3.0,1725,False
client40339,2019-08-29,110,50,71996,384,85,48,3,50,71996,1439.92,7.68,1998,True
client4034,2018-11-24,6,3,3226,6,6,1,281,3,3226,1075.3333333333333,2.0,499,False
client40340,2019-05-30,9,4,5576,19,6,0,94,4,5576,1394.0,4.75,479,False
client40341,2018-11-25,1,1,41715,37,1,1,280,1,41715,41715.0,37.0,41715,True
client40342,2019-07-08,2,1,818,2,2,0,55,1,818,818.0,2.0,338,False
client40343,2018-10-20,4,1,2936,4,4,4,316,1,2936,2936.0,4.0,129,False
client40345,2019-04-25,2,1,295,5,2,0,129,1,295,295.0,5.0,119,False
client40346,2018-12-28,44,6,16599,59,38,8,247,6,16599,2766.5,9.833333333333334,373,False
client40347,2018-01-09,13,3,1846,15,13,10,600,3,1846,615.3333333333334,5.0,25,False
client40348,2018-08-01,2,1,2010,6,2,0,396,1,2010,2010.0,6.0,485,False
client4035,2019-07-31,5,2,4402,7,5,0,32,2,4402,2201.0,3.5,65,False
client40350,2017-09-08,1,1,70,2,1,0,723,1,70,70.0,2.0,70,False
client40351,2019-01-11,6,1,4413,63,6,0,233,1,4413,4413.0,63.0,1799,False
client40352,2019-07-28,129,50,150531,267,109,46,35,50,150531,3010.62,5.34,265,True
client40353,2017-11-12,24,4,15259,50,24,21,658,4,15259,3814.75,12.5,85,False
client40354,2019-02-20,2,1,178,2,2,0,193,1,178,178.0,2.0,49,False
client40355,2017-10-09,2,1,284,2,2,0,692,1,284,284.0,2.0,85,False
client40356,2019-06-22,26,8,13092,60,26,4,71,8,13092,1636.5,7.5,507,False
client40357,2019-06-20,9,3,4101,10,8,1,73,3,4101,1367.0,3.3333333333333335,498,False
client40358,2018-10-19,9,7,12390,10,7,0,317,7,12390,1770.0,1.4285714285714286,199,False
client40359,2019-01-21,52,6,9713,60,50,3,223,6,9713,1618.8333333333333,10.0,12,False
client4036,2019-07-27,56,13,32069,82,55,14,36,13,32069,2466.846153846154,6.3076923076923075,14,False
client40360,2018-08-14,3,1,3333,13,3,0,383,1,3333,3333.0,13.0,1145,False
client40361,2019-03-18,2,1,346,4,2,0,167,1,346,346.0,4.0,139,False
client40362,2019-08-29,33,6,29881,68,30,16,3,6,29881,4980.166666666667,11.333333333333334,139,False
client40363,2019-07-07,7,1,1895,11,7,7,56,1,1895,1895.0,11.0,25,False
