client,last_visit,visits,unique_visits,amount,quantity,items,weekends,Recency,Frequency,Monetary,avg_check,avg_items,last_visit_amount
client33996,2018-07-21,1,1,6948,7,1,1,437,1,6948,6948.0,7.0,6948
client33997,2019-07-06,11,4,12642,19,10,8,87,4,12642,3160.5,4.75,999
client33998,2019-07-21,30,7,6306,39,30,19,72,7,6306,900.8571428571429,5.571428571428571,99
client34,2019-09-05,2,1,998,2,2,0,26,1,998,998.0,2.0,549
client340,2018-05-04,1,1,4999,1,1,0,515,1,4999,4999.0,1.0,4999
client3400,2019-09-29,31,6,22723,152,26,10,2,6,22723,3787.1666666666665,25.333333333333332,436
client34000,2019-03-18,31,6,22985,55,30,3,197,6,22985,3830.8333333333335,9.166666666666666,199
client34001,2019-09-17,52,13,17645,79,51,6,14,13,17645,1357.3076923076924,6.076923076923077,307
client34002,2019-08-09,7,1,584,8,7,0,53,1,584,584.0,8.0,39
client34004,2018-08-26,16,1,2208,28,16,16,401,1,2208,2208.0,28.0,299
client34005,2019-05-02,41,4,21468,88,41,38,152,4,21468,5367.0,22.0,4999
client34006,2018-03-25,7,1,1763,7,7,7,555,1,1763,1763.0,7.0,139
client34007,2019-04-25,2,1,360,10,2,0,159,1,360,360.0,10.0,261
client34008,2018-06-05,9,3,1081,9,7,0,483,3,1081,360.3333333333333,3.0,349
client34009,2019-09-10,14,7,12938,14,13,13,21,7,12938,1848.2857142857142,2.0,299
client3401,2019-09-18,8,2,11591,11,8,5,13,2,11591,5795.5,5.5,135
client34010,2019-09-19,56,9,13011,100,52,0,12,9,13011,1445.6666666666667,11.11111111111111,199
client34011,2019-09-30,79,22,34849,191,75,43,1,22,34849,1584.0454545454545,8.681818181818182,49
client34012,2018-11-15,28,7,129805,222,27,8,320,7,129805,18543.571428571428,31.714285714285715,46
client34013,2019-04-30,1,1,2299,1,1,0,154,1,2299,2299.0,1.0,2299
client34014,2019-06-20,29,7,19388,42,28,1,103,7,19388,2769.714285714286,6.0,29
client34015,2019-08-16,1,1,4995,5,1,0,46,1,4995,4995.0,5.0,4995
client34016,2018-09-03,6,1,1907,13,6,0,393,1,1907,1907.0,13.0,139
client34017,2019-09-07,71,15,68838,185,64,14,24,15,68838,4589.2,12.333333333333334,2399
client34018,2018-02-28,6,2,10493,7,5,5,580,2,10493,5246.5,3.5,99
client34019,2019-06-06,1,1,5999,1,1,0,117,1,5999,5999.0,1.0,5999
client3402,2019-07-11,4,2,1000,5,4,0,82,2,1000,500.0,2.5,666
client34020,2019-09-21,6,2,2430,10,6,2,10,2,2430,1215.0,5.0,35
client34021,2019-05-03,44,15,21514,85,41,11,151,15,21514,1434.2666666666667,5.666666666666667,29
client34022,2019-09-17,111,38,29405,181,100,34,14,38,29405,773.8157894736842,4.7631578947368425,99
client34023,2019-09-28,112,34,52138,262,95,31,3,34,52138,1533.4705882352941,7.705882352941177,118
client34024,2019-09-09,47,7,14611,114,39,0,22,7,14611,2087.285714285714,16.285714285714285,49
client34025,2019-08-07,26,10,77834,63,23,10,55,10,77834,7783.4,6.3,129
client34026,2019-08-13,4,1,343,4,4,0,49,1,343,343.0,4.0,99
client34027,2019-06-11,2,1,5064,6,2,0,112,1,5064,5064.0,6.0,267
client34028,2019-07-20,86,7,3550,127,76,12,73,7,3550,507.14285714285717,18.142857142857142,538
client34029,2019-07-20,20,5,4314,33,19,4,73,5,4314,862.8,6.6,1224
client3403,2019-09-16,10,2,17721,11,10,6,15,2,17721,8860.5,5.5,15404
client34030,2018-12-27,12,4,21197,98,11,3,278,4,21197,5299.25,24.5,100
client34031,2019-08-18,20,7,36297,265,19,15,44,7,36297,5185.285714285715,37.857142857142854,899
client34032,2019-04-12,8,4,2727,24,7,2,172,4,2727,681.75,6.0,44
client34033,2018-11-09,6,2,1848,8,5,2,326,2,1848,924.0,4.0,255
client34034,2019-08-19,5,1,2989,5,5,0,43,1,2989,2989.0,5.0,699
client34035,2019-09-02,62,23,13283,77,56,20,29,23,13283,577.5217391304348,3.347826086956522,1677
client34036,2019-09-25,338,101,162904,597,233,109,6,101,162904,1612.9108910891089,5.910891089108911,139
client34037,2019-05-18,6,2,661,7,6,3,136,2,661,330.5,3.5,49
client34038,2019-07-04,16,2,11023,20,16,0,89,2,11023,5511.5,10.0,343
client34039,2019-08-29,8,5,5299,9,8,2,33,5,5299,1059.8,1.8,1599
client3404,2019-09-30,2,1,814,2,2,0,1,1,814,814.0,2.0,65
client34040,2019-08-02,11,7,2558,13,10,1,60,7,2558,365.42857142857144,1.8571428571428572,398
client34041,2017-10-29,1,1,249,1,1,1,702,1,249,249.0,1.0,249
client34042,2019-09-02,5,1,8533,15,5,0,29,1,8533,8533.0,15.0,1140
client34043,2019-09-17,64,13,29737,306,61,22,14,13,29737,2287.4615384615386,23.53846153846154,2130
client34044,2019-07-02,17,6,25001,34,17,5,91,6,25001,4166.833333333333,5.666666666666667,495
client34045,2018-05-04,1,1,2088,3,1,0,515,1,2088,2088.0,3.0,2088
client34046,2019-01-09,2,1,5698,2,2,0,265,1,5698,5698.0,2.0,4999
client34047,2018-12-28,6,2,1135,10,6,0,277,2,1135,567.5,5.0,219
client34048,2019-09-03,51,10,37701,158,50,31,28,10,37701,3770.1,15.8,7999
client34049,2018-03-30,10,1,9130,14,10,0,550,1,9130,9130.0,14.0,7290
client3405,2019-05-21,2,1,3815,2,2,0,133,1,3815,3815.0,2.0,16
client34050,2019-09-01,7,3,940,7,7,5,30,3,940,313.3333333333333,2.3333333333333335,369
client34051,2019-04-21,37,5,34639,61,35,8,163,5,34639,6927.8,12.2,138
client34052,2019-06-29,7,2,1570,10,6,2,94,2,1570,785.0,5.0,78
client34053,2018-10-09,2,1,2702,18,2,0,357,1,2702,2702.0,18.0,895
client34054,2018-01-28,2,1,8063,12,2,2,611,1,8063,8063.0,12.0,7587
client34055,2018-01-24,2,1,6936,4,2,0,615,1,6936,6936.0,4.0,338
client34057,2019-09-24,8,2,10480,23,8,3,7,2,10480,5240.0,11.5,5504
client34058,2018-08-14,1,1,7795,1,1,0,413,1,7795,7795.0,1.0,7795
client34059,2019-01-27,13,3,2320,15,13,10,247,3,2320,773.3333333333334,5.0,55
client3406,2019-08-05,3,3,10223,4,3,2,57,3,10223,3407.6666666666665,1.3333333333333333,199
client34060,2018-02-24,5,1,684,5,5,5,584,1,684,684.0,5.0,109
client34061,2018-08-05,1,1,499,1,1,1,422,1,499,499.0,1.0,499
client34064,2019-06-20,59,13,11282,95,51,30,103,13,11282,867.8461538461538,7.3076923076923075,69
client34065,2019-06-09,14,9,50807,105,13,5,114,9,50807,5645.222222222223,11.666666666666666,149
client34066,2018-05-26,1,1,1098,2,1,1,493,1,1098,1098.0,2.0,1098
client34067,2018-12-04,35,4,34632,61,35,9,301,4,34632,8658.0,15.25,182
client34068,2018-07-23,2,1,872,4,2,0,435,1,872,872.0,4.0,125
client34069,2019-08-23,1,1,22,2,1,0,39,1,22,22.0,2.0,22
client3407,2019-07-15,14,6,33861,55,12,2,78,6,33861,5643.5,9.166666666666666,1347
client34070,2019-03-17,8,3,7822,18,8,7,198,3,7822,2607.3333333333335,6.0,72
client34071,2019-04-27,50,14,11323,72,46,24,157,14,11323,808.7857142857143,5.142857142857143,121
client34072,2019-09-05,16,5,2281,24,16,2,26,5,2281,456.2,4.8,33
client34073,2019-03-24,2,1,3998,2,2,2,191,1,3998,3998.0,2.0,3199
client34074,2019-07-24,28,8,16915,47,27,8,69,8,16915,2114.375,5.875,139
client34075,2019-09-26,85,20,19148,94,78,4,5,20,19148,957.4,4.7,8792
client34076,2019-01-07,61,11,16197,112,61,7,267,11,16197,1472.4545454545455,10.181818181818182,38
client34077,2019-07-27,4,3,5346,4,4,3,66,3,5346,1782.0,1.3333333333333333,149
client34078,2018-12-13,2,2,6668,2,2,1,292,2,6668,3334.0,1.0,169
client34079,2019-02-13,3,1,3439,61,3,0,230,1,3439,3439.0,61.0,2750
client3408,2019-09-25,54,16,20577,114,51,12,6,16,20577,1286.0625,7.125,342
client34080,2018-07-21,2,1,1348,2,2,2,437,1,1348,1348.0,2.0,1199
client34081,2019-09-21,526,155,385547,2468,331,132,10,155,385547,2487.4,15.92258064516129,128
client34082,2019-08-21,21,8,20493,54,20,0,41,8,20493,2561.625,6.75,838
client34083,2019-08-12,14,3,11139,17,14,0,50,3,11139,3713.0,5.666666666666667,1159
client34084,2019-09-30,6,2,1259,12,6,4,1,2,1259,629.5,6.0,32
client34085,2018-09-10,12,2,6858,31,11,9,386,2,6858,3429.0,15.5,199
client34086,2019-09-21,59,16,10037,80,58,27,10,16,10037,627.3125,5.0,999
client34087,2018-09-09,13,2,4016,20,13,11,387,2,4016,2008.0,10.0,95
client34089,2019-04-29,36,7,76509,132,36,28,155,7,76509,10929.857142857143,18.857142857142858,4800
client3409,2018-09-09,5,2,3375,5,3,2,387,2,3375,1687.5,2.5,799
client34091,2019-05-25,12,2,7643,20,12,12,129,2,7643,3821.5,10.0,161
client34092,2019-07-02,14,1,3209,40,14,0,91,1,3209,3209.0,40.0,25
client34093,2019-08-20,27,15,11213,33,25,9,42,15,11213,747.5333333333333,2.2,79
client34094,2018-09-12,1,1,239,1,1,0,384,1,239,239.0,1.0,239
client34095,2018-09-09,4,1,7345,27,4,4,387,1,7345,7345.0,27.0,2061
client34096,2018-08-12,9,1,1334,43,9,9,415,1,1334,1334.0,43.0,409
client34097,2019-06-11,55,7,4879,68,50,31,112,7,4879,697.0,9.714285714285714,999
client34098,2018-12-25,10,3,7441,39,10,0,280,3,7441,2480.3333333333335,13.0,199
client34099,2019-07-20,31,10,38437,73,25,19,73,10,38437,3843.7,7.3,229
client341,2019-04-01,4,3,5175,5,4,2,183,3,5175,1725.0,1.6666666666666667,399
client3410,2018-11-23,1,1,5499,1,1,0,312,1,5499,5499.0,1.0,5499
client34100,2018-11-24,24,8,17249,49,24,3,311,8,17249,2156.125,6.125,657
client34101,2019-07-03,7,3,6609,25,7,3,90,3,6609,2203.0,8.333333333333334,345
client34102,2018-12-28,3,1,633,3,3,0,277,1,633,633.0,3.0,189
client34103,2018-03-02,38,2,2397,65,38,26,578,2,2397,1198.5,32.5,198
client34104,2019-07-10,6,2,4016,16,5,0,83,2,4016,2008.0,8.0,1395
client34105,2019-04-19,3,1,3278,4,3,0,165,1,3278,3278.0,4.0,49
client34106,2019-04-15,19,9,9610,34,18,2,169,9,9610,1067.7777777777778,3.7777777777777777,158
client34107,2019-09-20,73,16,26643,151,69,19,11,16,26643,1665.1875,9.4375,79
client34108,2018-07-25,1,1,7796,4,1,0,433,1,7796,7796.0,4.0,7796
client34109,2019-09-27,74,16,11648,114,66,44,4,16,11648,728.0,7.125,29
client3411,2019-05-22,3,1,1416,4,3,0,132,1,1416,1416.0,4.0,999
client34110,2018-11-26,100,17,90609,372,88,15,309,17,90609,5329.941176470588,21.88235294117647,79
client34111,2019-09-06,50,17,9091,86,42,5,25,17,9091,534.7647058823529,5.0588235294117645,449
client34112,2019-02-03,23,4,4255,31,23,6,240,4,4255,1063.75,7.75,249
client34114,2019-08-19,2,1,1121,2,2,0,43,1,1121,1121.0,2.0,159
client34115,2019-09-13,67,13,15826,97,63,5,18,13,15826,1217.3846153846155,7.461538461538462,289
client34116,2018-07-21,4,1,4614,7,4,4,437,1,4614,4614.0,7.0,599
client34117,2019-04-06,15,3,5318,21,15,15,178,3,5318,1772.6666666666667,7.0,229
client34118,2017-12-22,1,1,85,1,1,0,648,1,85,85.0,1.0,85
client34119,2019-09-15,3,2,537,3,3,2,16,2,537,268.5,1.5,139
client3412,2019-03-14,3,2,2820,3,3,0,201,2,2820,1410.0,1.5,193
client34120,2018-03-07,13,1,1016,15,13,0,573,1,1016,1016.0,15.0,99
client34121,2019-09-03,26,11,27922,38,24,3,28,11,27922,2538.3636363636365,3.4545454545454546,935
client34122,2019-08-17,7,3,15818,7,7,7,45,3,15818,5272.666666666667,2.3333333333333335,239
client34123,2018-08-11,3,1,1036,4,3,3,416,1,1036,1036.0,4.0,99
client34124,2019-09-25,11,6,39731,152,7,1,6,6,39731,6621.833333333333,25.333333333333332,650
client34125,2018-12-26,4,1,2070,18,4,0,279,1,2070,2070.0,18.0,1674
client34126,2019-07-20,4,1,10466,4,4,4,73,1,10466,10466.0,4.0,29
client34127,2019-08-16,8,4,4687,9,8,5,46,4,4687,1171.75,2.25,69
client34128,2019-09-04,12,4,1906,28,12,1,27,4,1906,476.5,7.0,35
client34129,2018-08-25,3,1,6414,7,3,3,402,1,6414,6414.0,7.0,5199
client3413,2018-10-22,1,1,5655,65,1,0,344,1,5655,5655.0,65.0,5655
client34130,2019-01-29,43,14,11561,65,42,4,245,14,11561,825.7857142857143,4.642857142857143,198
client34131,2018-10-28,3,1,2098,4,3,3,338,1,2098,2098.0,4.0,69
client34132,2019-08-29,14,5,5066,24,12,7,33,5,5066,1013.2,4.8,495
client34133,2018-04-14,3,1,1347,3,3,3,535,1,1347,1347.0,3.0,299
client34134,2017-11-22,1,1,2997,3,1,0,678,1,2997,2997.0,3.0,2997
client34135,2019-09-28,122,23,28337,229,100,6,3,23,28337,1232.0434782608695,9.956521739130435,550
client34136,2019-08-18,24,12,11155,49,23,17,44,12,11155,929.5833333333334,4.083333333333333,89
client34137,2019-05-05,6,1,2974,6,6,6,149,1,2974,2974.0,6.0,239
client3414,2018-08-01,9,2,4719,10,9,0,426,2,4719,2359.5,5.0,99
client34140,2019-09-01,22,6,7377,25,22,15,30,6,7377,1229.5,4.166666666666667,46
client34141,2019-09-29,51,12,11243,100,49,14,2,12,11243,936.9166666666666,8.333333333333334,469
client34142,2019-08-14,32,8,17429,46,30,2,48,8,17429,2178.625,5.75,440
client34143,2019-04-13,1,1,6999,1,1,1,171,1,6999,6999.0,1.0,6999
client34144,2019-08-20,29,3,8353,50,29,0,42,3,8353,2784.3333333333335,16.666666666666668,4330
client34145,2018-08-06,13,2,4117,13,13,11,421,2,4117,2058.5,6.5,55
client34146,2018-01-02,1,1,2142,18,1,0,637,1,2142,2142.0,18.0,2142
client34147,2019-09-15,11,1,1163,14,11,11,16,1,1163,1163.0,14.0,117
client34148,2019-02-14,1,1,4799,1,1,0,229,1,4799,4799.0,1.0,4799
client34149,2019-04-27,12,3,4929,26,11,5,157,3,4929,1643.0,8.666666666666666,309
client3415,2018-08-27,7,1,1296,8,7,0,400,1,1296,1296.0,8.0,49
client34150,2019-01-05,3,1,4703,3,3,3,269,1,4703,4703.0,3.0,49
client34151,2019-07-18,24,2,16709,64,24,0,75,2,16709,8354.5,32.0,2723
client34152,2019-08-30,54,16,35047,99,54,20,32,16,35047,2190.4375,6.1875,398
client34153,2019-09-21,12,5,7555,66,12,2,10,5,7555,1511.0,13.2,309
client34154,2019-06-23,2,1,2398,2,2,2,100,1,2398,2398.0,2.0,899
client34155,2019-09-04,71,25,21154,111,69,33,27,25,21154,846.16,4.44,85
client34156,2019-09-23,14,10,28959,31,13,4,8,10,28959,2895.9,3.1,1454
client34158,2019-07-22,15,7,3667,27,15,0,71,7,3667,523.8571428571429,3.857142857142857,69
client34159,2018-12-31,59,19,205019,338,55,5,274,19,205019,10790.473684210527,17.789473684210527,270
client3416,2019-03-31,23,8,4780,34,22,7,184,8,4780,597.5,4.25,239
client34160,2019-09-28,10,3,46469,194,9,7,3,3,46469,15489.666666666666,64.66666666666667,1356
client34161,2019-09-12,51,13,41620,241,46,27,19,13,41620,3201.5384615384614,18.53846153846154,165
client34162,2017-09-24,4,1,1045,5,4,4,737,1,1045,1045.0,5.0,118
client34163,2019-08-01,19,6,34029,69,15,6,61,6,34029,5671.5,11.5,229
client34164,2019-01-18,14,3,7606,48,13,5,256,3,7606,2535.3333333333335,16.0,216
client34165,2019-07-18,10,3,44423,33,10,0,75,3,44423,14807.666666666666,11.0,142
client34166,2019-09-14,15,5,8139,27,11,12,17,5,8139,1627.8,5.4,665
client34167,2019-09-28,98,11,29273,147,97,4,3,11,29273,2661.181818181818,13.363636363636363,55
client34168,2018-07-25,5,1,1935,15,5,0,433,1,1935,1935.0,15.0,58
client34169,2019-04-29,23,4,17335,33,23,11,155,4,17335,4333.75,8.25,649
client3417,2018-05-17,8,1,1455,17,8,0,502,1,1455,1455.0,17.0,149
client34170,2018-08-27,8,1,2473,13,8,0,400,1,2473,2473.0,13.0,29
client34171,2019-04-15,1,1,1197,3,1,0,169,1,1197,1197.0,3.0,1197
client34172,2017-11-19,11,2,8661,30,11,11,681,2,8661,4330.5,15.0,57
client34173,2019-03-10,15,1,3016,26,15,15,205,1,3016,3016.0,26.0,84
client34174,2019-09-23,21,5,25035,87,16,1,8,5,25035,5007.0,17.4,87
client34175,2019-07-04,16,4,9043,37,16,13,89,4,9043,2260.75,9.25,1794
client34176,2018-03-18,11,1,2243,17,11,11,562,1,2243,2243.0,17.0,399
client34177,2019-09-15,15,6,6225,23,15,7,16,6,6225,1037.5,3.8333333333333335,759
client34178,2018-08-29,2,1,698,2,2,0,398,1,698,698.0,2.0,499
client34179,2018-08-12,4,2,221,4,4,4,415,2,221,110.5,2.0,29
client3418,2019-09-29,19,4,1998,23,19,8,2,4,1998,499.5,5.75,69
client34180,2018-08-03,3,2,2408,12,3,0,424,2,2408,1204.0,6.0,2250
client34181,2018-03-04,12,4,13118,28,12,6,576,4,13118,3279.5,7.0,1232
client34182,2019-09-19,60,14,4394,95,58,11,12,14,4394,313.85714285714283,6.785714285714286,85
client34183,2017-10-31,4,1,3014,34,4,0,700,1,3014,3014.0,34.0,119
client34184,2019-07-15,54,11,13622,87,52,14,78,11,13622,1238.3636363636363,7.909090909090909,12
client34185,2019-09-16,46,24,10602,54,36,13,15,24,10602,441.75,2.25,78
client34186,2018-09-24,8,2,2106,18,8,0,372,2,2106,1053.0,9.0,195
client34187,2019-09-02,10,3,9859,15,10,2,29,3,9859,3286.3333333333335,5.0,348
client34188,2018-07-14,7,1,1807,13,7,7,444,1,1807,1807.0,13.0,297
client34189,2019-08-17,6,1,2802,14,6,6,45,1,2802,2802.0,14.0,79
client3419,2019-01-09,1,1,89,1,1,0,265,1,89,89.0,1.0,89
client34190,2019-08-12,27,4,6564,46,27,0,50,4,6564,1641.0,11.5,79
client34191,2019-08-28,42,16,29381,67,21,11,34,16,29381,1836.3125,4.1875,897
client34192,2019-05-13,25,6,6667,43,24,13,141,6,6667,1111.1666666666667,7.166666666666667,226
client34193,2019-07-29,1,1,1499,1,1,0,64,1,1499,1499.0,1.0,1499
client34194,2019-06-28,25,7,35596,50,23,6,95,7,35596,5085.142857142857,7.142857142857143,135
client34195,2019-06-07,11,2,4817,22,11,0,116,2,4817,2408.5,11.0,75
client34196,2019-05-13,22,4,6451,41,22,1,141,4,6451,1612.75,10.25,89
client34197,2019-05-14,132,7,18971,229,126,40,140,7,18971,2710.1428571428573,32.714285714285715,11
client34198,2018-04-22,3,1,7788,3,3,3,527,1,7788,7788.0,3.0,349
client34199,2019-05-01,13,2,2957,18,13,11,153,2,2957,1478.5,9.0,86
client342,2019-07-07,19,8,14249,54,15,5,86,8,14249,1781.125,6.75,199
client3420,2019-06-11,19,3,6780,44,19,0,112,3,6780,2260.0,14.666666666666666,113
client34200,2019-09-06,2,1,1029,3,2,0,25,1,1029,1029.0,3.0,999
client34201,2019-09-22,29,7,12040,44,26,14,9,7,12040,1720.0,6.285714285714286,179
client34202,2018-05-23,2,1,1754,8,2,0,496,1,1754,1754.0,8.0,164
client34203,2018-08-18,3,3,6797,15,3,2,409,3,6797,2265.6666666666665,5.0,839
client34204,2019-07-13,2,1,2298,2,2,2,80,1,2298,2298.0,2.0,299
client34205,2019-07-25,7,1,1184,12,7,0,68,1,1184,1184.0,12.0,319
client34206,2019-05-30,1,1,3503,31,1,0,124,1,3503,3503.0,31.0,3503
client34207,2019-08-25,81,19,37704,171,70,29,37,19,37704,1984.421052631579,9.0,249
client34208,2019-07-18,20,4,1625,28,19,17,75,4,1625,406.25,7.0,438
client34209,2019-09-29,75,16,115844,247,68,21,2,16,115844,7240.25,15.4375,369
client3421,2019-07-23,1,1,449,1,1,0,70,1,449,449.0,1.0,449
client34210,2019-08-29,33,12,17704,50,26,7,33,12,17704,1475.3333333333333,4.166666666666667,120
client34211,2017-09-22,11,1,2325,19,11,0,739,1,2325,2325.0,19.0,50
client34212,2018-03-26,20,1,884,20,20,0,554,1,884,884.0,20.0,79
client34213,2019-09-18,54,10,10509,136,45,31,13,10,10509,1050.9,13.6,476
client34214,2019-08-13,29,9,13779,47,24,6,49,9,13779,1531.0,5.222222222222222,55
client34215,2019-08-03,3,2,8042,8,3,3,59,2,8042,4021.0,4.0,5999
client34216,2019-02-24,82,7,10559,106,76,67,219,7,10559,1508.4285714285713,15.142857142857142,498
client34217,2018-07-02,3,1,861,3,3,0,456,1,861,861.0,3.0,69
client34218,2018-12-31,2,1,3618,5,2,0,274,1,3618,3618.0,5.0,1148
client34219,2019-09-22,73,11,13525,86,71,48,9,11,13525,1229.5454545454545,7.818181818181818,149
client3422,2017-10-30,2,1,7398,2,2,0,701,1,7398,7398.0,2.0,2199
client34220,2018-09-09,3,1,1481,5,3,3,387,1,1481,1481.0,5.0,204
client34221,2019-06-17,17,6,8544,28,17,2,106,6,8544,1424.0,4.666666666666667,1699
client34222,2019-08-24,18,6,3551,30,17,15,38,6,3551,591.8333333333334,5.0,179
client34223,2018-11-14,4,1,8488,44,4,0,321,1,8488,8488.0,44.0,7884
client34224,2019-06-11,11,6,12588,18,11,0,112,6,12588,2098.0,3.0,289
client34225,2018-12-03,11,3,3495,23,11,1,302,3,3495,1165.0,7.666666666666667,236
client34226,2018-03-02,17,4,7630,33,17,6,578,4,7630,1907.5,8.25,143
client34227,2019-09-10,18,2,14215,35,16,0,21,2,14215,7107.5,17.5,255
client34228,2018-04-25,14,7,4000,18,13,3,524,7,4000,571.4285714285714,2.5714285714285716,13
client34229,2019-09-07,164,20,26107,243,148,65,24,20,26107,1305.35,12.15,255
client3423,2019-05-20,8,3,9474,8,8,4,134,3,9474,3158.0,2.6666666666666665,5699
client34230,2017-10-07,2,1,3584,2,2,2,724,1,3584,3584.0,2.0,85
client34231,2019-09-29,9,3,6244,22,9,6,2,3,6244,2081.3333333333335,7.333333333333333,395
client34232,2019-03-21,15,5,2222,21,14,1,194,5,2222,444.4,4.2,94
client34234,2019-08-15,4,1,3325,5,4,0,47,1,3325,3325.0,5.0,79
client34235,2018-11-12,10,1,13936,10,10,0,323,1,13936,13936.0,10.0,3499
client34236,2019-02-10,4,3,2807,6,3,3,233,3,2807,935.6666666666666,2.0,418
client34237,2019-08-20,14,6,8417,20,14,5,42,6,8417,1402.8333333333333,3.3333333333333335,349
client34238,2019-06-19,4,2,1551,11,4,0,104,2,1551,775.5,5.5,250
client34239,2018-11-01,12,3,8534,32,12,3,334,3,8534,2844.6666666666665,10.666666666666666,12
client3424,2018-04-15,5,1,714,6,5,5,534,1,714,714.0,6.0,198
client34240,2017-09-24,4,1,1117,7,4,4,737,1,1117,1117.0,7.0,405
client34241,2019-09-29,48,10,11738,63,48,44,2,10,11738,1173.8,6.3,379
client34242,2019-06-10,151,33,67451,311,135,81,113,33,67451,2043.969696969697,9.424242424242424,405
client34243,2018-09-05,22,4,14238,58,22,4,391,4,14238,3559.5,14.5,45
client34244,2019-02-09,7,5,4938,12,5,1,234,5,4938,987.6,2.4,2299
client34245,2019-08-31,56,16,47789,161,52,19,31,16,47789,2986.8125,10.0625,549
client34246,2018-12-17,25,7,8751,40,22,5,288,7,8751,1250.142857142857,5.714285714285714,1199
client34247,2019-07-12,11,4,3262,20,10,8,81,4,3262,815.5,5.0,1599
client34248,2019-06-02,4,1,7615,5,4,4,121,1,7615,7615.0,5.0,2499
client34249,2019-09-21,56,14,65598,222,55,10,10,14,65598,4685.571428571428,15.857142857142858,4099
client3425,2019-08-30,11,4,675,15,11,1,32,4,675,168.75,3.75,27
client34250,2019-08-21,1,1,578,2,1,0,41,1,578,578.0,2.0,578
client34252,2019-09-06,21,3,14167,58,21,2,25,3,14167,4722.333333333333,19.333333333333332,2478
client34253,2019-07-26,81,17,10058,119,65,19,67,17,10058,591.6470588235294,7.0,59
client34254,2019-04-20,8,3,6800,11,8,5,164,3,6800,2266.6666666666665,3.6666666666666665,1596
client34255,2019-06-21,8,3,29110,16,8,0,102,3,29110,9703.333333333334,5.333333333333333,335
client34256,2019-05-19,7,2,2129,7,7,5,135,2,2129,1064.5,3.5,29
client34257,2019-08-17,33,11,12667,41,33,2,45,11,12667,1151.5454545454545,3.727272727272727,1299
client34258,2019-04-23,1,1,1599,1,1,0,161,1,1599,1599.0,1.0,1599
client34259,2019-07-22,49,25,16031,89,45,7,71,25,16031,641.24,3.56,99
client3426,2019-09-05,21,4,21347,27,20,8,26,4,21347,5336.75,6.75,139
client34260,2018-07-13,1,1,96,1,1,0,445,1,96,96.0,1.0,96
client34261,2019-08-10,36,6,8207,42,36,2,52,6,8207,1367.8333333333333,7.0,75
client34262,2019-05-01,11,3,6854,17,11,0,153,3,6854,2284.6666666666665,5.666666666666667,128
client34263,2018-11-05,23,7,29287,82,23,7,330,7,29287,4183.857142857143,11.714285714285714,3999
